,time,PLUS_DI,MINUS_DI,ADX
360,2001-04-26,35.7796,11.7573,28.68
361,2001-04-27,32.7195,15.7797,31.87
362,2001-04-30,31.1172,15.007,33.94
363,2001-05-01,32.1298,13.9808,36.13
364,2001-05-02,32.8361,13.3266,38.11
365,2001-05-03,31.062,15.8112,39.79
366,2001-05-04,30.8265,14.5306,40.51
367,2001-05-07,32.5974,13.9592,41.47
368,2001-05-08,31.361,13.4297,42.53
369,2001-05-09,29.4037,15.1164,42.38
370,2001-05-10,28.2971,14.5475,41.09
371,2001-05-11,27.1371,17.9291,39.44
372,2001-05-14,26.1948,18.4113,37.82
373,2001-05-15,25.0862,18.6088,35.7
374,2001-05-16,23.0275,19.2379,33.39
375,2001-05-17,21.9576,17.6533,30.42
376,2001-05-18,20.5829,17.5112,28.7
377,2001-05-21,21.6385,16.2525,26.78
378,2001-05-22,21.7121,15.4211,24.99
379,2001-05-23,24.3305,14.3612,23.18
380,2001-05-24,22.3442,13.9694,22.69
381,2001-05-25,21.5995,13.2545,21.77
382,2001-05-29,20.3607,13.5401,20.62
383,2001-05-30,19.0265,17.4061,19.2
384,2001-05-31,17.7421,17.0834,17.23
385,2001-06-01,17.6229,15.9147,15.07
386,2001-06-04,17.993,15.2303,13.97
387,2001-06-05,23.5109,13.8716,13.32
388,2001-06-06,23.3241,12.9415,14.11
389,2001-06-07,22.8489,12.189,15.51
390,2001-06-08,21.4642,11.5573,16.91
391,2001-06-11,20.1637,12.8046,18.47
392,2001-06-12,18.984,14.6151,19.05
393,2001-06-13,17.8192,14.3467,18.77
394,2001-06-14,16.3305,21.3199,17.7
395,2001-06-15,14.87,26.5679,17.0
396,2001-06-18,13.8013,26.0529,17.31
397,2001-06-19,15.9965,24.19,18.07
398,2001-06-20,17.197,22.0737,19.21
399,2001-06-21,19.6194,20.7913,19.96
400,2001-06-22,18.2013,20.4991,19.8
401,2001-06-25,16.8808,21.8926,19.63
402,2001-06-26,16.7979,19.9726,18.71
403,2001-06-27,20.1219,18.4649,17.28
404,2001-06-28,30.9201,15.2533,15.42
405,2001-06-29,28.9788,14.2956,15.7
406,2001-07-02,26.3224,16.8046,16.53
407,2001-07-03,25.5898,17.0407,17.17
408,2001-07-05,23.7262,20.559,17.84
409,2001-07-06,21.6146,27.4097,17.4
410,2001-07-09,20.3315,27.7825,16.23
411,2001-07-10,19.0914,28.303,15.14
412,2001-07-11,19.1333,26.0101,15.07
413,2001-07-12,31.3195,21.8593,15.27
414,2001-07-13,30.3241,21.1646,16.34
415,2001-07-16,28.4761,22.27,17.18
416,2001-07-17,26.8374,21.0193,17.13
417,2001-07-18,25.2083,20.5838,17.38
418,2001-07-19,27.9592,19.0333,17.8
419,2001-07-20,24.2163,25.9691,16.73
420,2001-07-23,22.217,28.3673,14.56
421,2001-07-24,20.7548,28.3684,13.85
422,2001-07-25,19.5964,27.048,13.52
423,2001-07-26,18.4469,25.7873,14.15
424,2001-07-27,17.583,25.9481,14.5
425,2001-07-30,18.779,24.8028,14.76
426,2001-07-31,19.4555,23.5409,14.36
427,2001-08-01,18.7762,23.0183,13.95
428,2001-08-02,20.4529,22.0093,13.41
429,2001-08-03,19.4148,21.8023,12.4
430,2001-08-06,18.4151,21.824,11.94
431,2001-08-07,17.6929,20.9681,11.67
432,2001-08-08,15.9458,24.2838,11.56
433,2001-08-09,15.2105,23.865,11.68
434,2001-08-10,13.6101,26.3304,13.01
435,2001-08-13,13.4685,25.1372,14.42
436,2001-08-14,12.6519,24.7222,15.47
437,2001-08-15,11.7839,27.6615,16.64
438,2001-08-16,10.9083,27.4545,18.33
439,2001-08-17,9.7031,28.6707,20.04
440,2001-08-20,9.1286,28.4085,22.58
441,2001-08-21,9.9136,25.9152,25.57
442,2001-08-22,9.1914,29.7638,28.03
443,2001-08-23,9.7014,27.1595,31.54
444,2001-08-24,11.179,24.2996,34.51
445,2001-08-27,14.1461,22.8329,36.55
446,2001-08-28,13.0251,24.3337,37.62
447,2001-08-29,12.2488,26.4052,38.3
448,2001-08-30,10.7822,32.938,39.34
449,2001-08-31,10.1638,31.7658,40.68
450,2001-09-04,12.4303,28.7308,42.2
451,2001-09-05,11.2742,28.1668,42.73
452,2001-09-06,10.4088,26.0048,42.91
453,2001-09-07,9.7456,26.1817,42.89
454,2001-09-10,8.7894,25.4544,42.63
455,2001-09-17,7.6073,27.377,42.43
456,2001-09-18,7.1542,25.7465,43.28
457,2001-09-19,6.3546,29.8747,43.54
458,2001-09-20,5.8089,27.3092,44.8
459,2001-09-21,5.3087,33.3303,46.79
460,2001-09-24,9.8065,30.9205,50.3
461,2001-09-25,10.5204,28.6115,51.84
462,2001-09-26,9.8902,28.5216,52.52
463,2001-09-27,9.1845,30.6132,52.37
464,2001-09-28,10.9725,28.4819,52.53
465,2001-10-01,12.8172,26.8687,52.88
466,2001-10-02,15.0098,25.3939,52.35
467,2001-10-03,22.0789,22.3821,51.12
468,2001-10-04,24.6986,21.0804,47.9
469,2001-10-05,22.7111,22.7238,44.99
470,2001-10-08,23.292,21.5578,40.96
471,2001-10-09,20.9575,26.0356,37.2
472,2001-10-10,19.4573,27.2694,33.33
473,2001-10-11,21.1771,25.6516,29.89
474,2001-10-12,19.9907,24.3217,25.39
475,2001-10-15,23.5579,22.5933,22.39
476,2001-10-16,23.5841,21.536,19.23
477,2001-10-17,21.4709,22.9259,16.09
478,2001-10-18,20.2469,22.9345,12.48
479,2001-10-19,20.1038,21.4292,9.76
480,2001-10-22,24.5711,19.8329,7.45
481,2001-10-23,26.6893,18.7034,6.38
482,2001-10-24,25.686,17.6426,7.59
483,2001-10-25,26.2498,16.1483,8.35
484,2001-10-26,28.0421,15.4284,10.05
