time,MINUS_DI
2019-09-27,26.0911
2019-09-26,23.6225
2019-09-25,24.8272
2019-09-24,25.2102
2019-09-23,23.3089
2019-09-20,24.1554
2019-09-19,21.0233
2019-09-18,23.6780
2019-09-17,25.3289
2019-09-16,26.2748
2019-09-13,24.8238
2019-09-12,25.0313
2019-09-11,26.7261
2019-09-10,27.6170
2019-09-09,24.4311
2019-09-06,21.7194
2019-09-05,21.3502
2019-09-04,23.0202
2019-09-03,24.0690
2019-08-30,23.9330
2019-08-29,25.8274
2019-08-28,27.8535
2019-08-27,26.5289
2019-08-26,27.9618
2019-08-23,29.5216
2019-08-22,24.4270
2019-08-21,21.6690
2019-08-20,22.9826
2019-08-19,23.8683
2019-08-16,25.3624
2019-08-15,27.1771
2019-08-14,25.1859
2019-08-13,25.8530
2019-08-12,28.4821
2019-08-09,27.2228
2019-08-08,29.3372
2019-08-07,32.2967
2019-08-06,31.8880
2019-08-05,35.0433
2019-08-02,27.6637
2019-08-01,25.0090
2019-07-31,29.0733
2019-07-30,16.7494
2019-07-29,17.6613
2019-07-26,15.5338
2019-07-25,16.4087
2019-07-24,17.2558
2019-07-23,18.4511
2019-07-22,19.7699
2019-07-19,21.6544
2019-07-18,25.3674
2019-07-17,21.1021
2019-07-16,21.3462
2019-07-15,15.5907
2019-07-12,16.2612
2019-07-11,16.9636
2019-07-10,17.8389
2019-07-09,19.2675
2019-07-08,20.0920
2019-07-05,20.0833
2019-07-03,19.2986
2019-07-02,20.2696
2019-07-01,21.1203
2019-06-28,23.0931
2019-06-27,23.0352
2019-06-26,23.6313
2019-06-25,25.3717
2019-06-24,14.9684
2019-06-21,15.6938
2019-06-20,16.3470
2019-06-19,17.3897
2019-06-18,18.5736
2019-06-17,19.9988
2019-06-14,20.7923
2019-06-13,22.1638
2019-06-12,23.1601
2019-06-11,22.4469
2019-06-10,22.2859
2019-06-07,24.0183
2019-06-06,27.2725
2019-06-05,29.2406
2019-06-04,31.6669
2019-06-03,35.1001
2019-05-31,26.6706
2019-05-30,23.8149
2019-05-29,24.5970
2019-05-28,19.6376
2019-05-24,20.8983
2019-05-23,21.8677
2019-05-22,18.1608
2019-05-21,19.1563
2019-05-20,19.9289
2019-05-17,14.7265
2019-05-16,15.8724
2019-05-15,17.5498
