,open,high,low,close,volume,ADX,9 period highs,1th % periodic high change,2th % periodic high change,3th % periodic high change,4th % periodic high change,5th % periodic high change,6th % periodic high change,7th % periodic high change,8th % periodic high change,9th % periodic high change,10th % periodic high change,11th % periodic high change,12th % periodic high change,13th % periodic high change,14th % periodic high change,15th % periodic high change,16th % periodic high change,17th % periodic high change,18th % periodic high change,19th % periodic high change,20th % periodic high change,21th % periodic high change,22th % periodic high change,23th % periodic high change,24th % periodic high change,25th % periodic high change,26th % periodic high change,27th % periodic high change,28th % periodic high change,29th % periodic high change,30th % periodic high change,31th % periodic high change,32th % periodic high change,33th % periodic high change,34th % periodic high change,35th % periodic high change,36th % periodic high change,37th % periodic high change,38th % periodic high change,39th % periodic high change,40th % periodic high change,41th % periodic high change,42th % periodic high change,43th % periodic high change,44th % periodic high change,45th % periodic high change,46th % periodic high change,47th % periodic high change,48th % periodic high change,49th % periodic high change,50th % periodic high change
209,243.0762,243.6047,242.9665,243.1859,6034,16.72,243.1859,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34
210,243.4551,243.4651,243.1161,243.2856,30262,17.11,243.2856,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67
211,243.2856,244.1831,242.9366,244.1233,48303,16.67,244.1233,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7
212,243.1161,249.1292,240.2711,247.7032,300718,16.74,247.7032,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08
213,247.9924,247.9924,243.3355,244.6418,4200701,14.23,247.7032,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08
214,244.6518,245.4096,242.9167,243.8391,4335797,11.72,247.7032,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02
215,243.8042,244.9111,242.9865,244.5919,2472756,10.35,247.7032,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55
216,244.6119,244.6219,243.4452,244.0036,1846333,7.85,247.7032,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55
217,244.0435,244.3177,239.6259,240.7129,3622150,5.7,247.7032,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52
218,240.7328,242.3182,239.3567,241.9565,3604303,5.72,247.7032,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52
219,241.9693,242.6574,240.3738,241.3511,4655121,5.77,247.7032,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52
220,241.2912,241.8197,240.8271,241.032,1673829,5.98,247.7032,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52
221,241.2012,241.2015,240.8226,240.9389,400956,6.16,244.6418,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
222,240.9322,241.022,240.5733,241.022,6981,6.21,244.5919,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
223,240.9721,240.9721,239.9151,240.0547,14966,5.81,244.5919,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
224,241.78,242.0,241.5,242.0,13387,4.95,244.0036,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
225,241.98,242.4,241.89,241.89,3441,5.04,242.0,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54
226,241.1,242.09,241.1,241.82,9598,4.99,242.0,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83
227,241.77,241.95,241.17,241.95,15298,5.53,242.0,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83
228,241.5,242.26,240.1,240.92,76833,6.71,242.0,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83
229,240.93,243.65,240.92,242.76,3005169,7.39,242.76,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51
230,242.79,243.0,240.42,240.74,3129381,9.47,242.76,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51
231,240.76,242.59,240.67,242.27,2095802,12.04,242.76,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51
232,242.23,243.8,241.8665,243.0,1829721,14.87,243.0,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82
233,242.95,243.5,241.78,241.99,1726265,16.31,243.0,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82
234,241.98,242.9,241.76,242.84,1633529,16.64,243.0,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13
235,242.82,243.03,241.62,241.65,4217418,16.53,243.0,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56
236,241.8,242.4485,241.2,241.32,1892764,16.46,243.0,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56
237,241.49,241.72,241.49,241.5389,6718,17.38,243.0,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56
238,241.71,241.95,241.51,241.92,11430,19.03,243.0,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56
239,241.85,241.95,241.65,241.95,9635,20.28,243.0,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56
240,242.0,242.0,240.58,240.7,24245,21.53,243.0,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56
241,240.76,241.2,239.82,240.0,23189,22.02,242.84,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63
242,240.0,240.57,239.48,240.45,13047,21.95,242.84,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63
243,240.49,240.53,239.12,239.12,36248,21.31,241.95,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99
244,240.5944,240.5944,237.8,237.9,113460,19.52,241.95,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9
245,237.7,240.58,237.33,239.83,2836492,16.9,241.95,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9
246,239.775,241.53,239.31,240.22,2429430,13.78,241.95,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77
247,240.22,242.6532,239.92,242.58,2446818,13.43,242.58,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51
248,242.63,243.15,241.52,242.59,2612952,14.9,242.59,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51
249,242.595,243.25,242.15,242.55,1894580,17.4,242.59,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51
250,242.54,242.81,241.27,241.84,2007990,19.99,242.59,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01
251,241.84,242.2,240.23,241.7,3703350,21.86,242.59,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01
252,241.68,242.48,241.68,242.31,1187088,22.92,242.59,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89
253,242.33,242.48,241.68,242.25,10038,24.3,242.59,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45
254,242.43,242.48,241.85,241.9,9352,23.02,242.59,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27
255,241.9,241.92,241.77,241.77,6272,21.75,242.59,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11
256,241.68,242.15,241.68,241.93,5893,20.4,242.59,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11
257,241.65,243.5,241.65,243.4,3227,19.26,243.4,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
258,243.49,243.5,243.24,243.49,1616,19.0,243.49,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
259,243.3,243.6,242.88,243.42,23831,19.91,243.49,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
