,time,PLUS_DI,MINUS_DI,ADX
212,2022-11-17 07:00,16.5592,22.3677,23.31
213,2022-11-17 08:00,17.1351,20.7912,24.29
214,2022-11-17 09:00,13.9292,29.4407,23.19
215,2022-11-17 10:00,11.1173,25.7785,23.6
216,2022-11-17 11:00,10.9483,23.5644,24.28
217,2022-11-17 12:00,12.3945,21.4623,24.74
218,2022-11-17 13:00,11.8772,20.3235,24.15
219,2022-11-17 14:00,11.9268,19.6578,23.52
220,2022-11-17 15:00,11.287,21.5241,22.27
221,2022-11-17 16:00,10.7225,21.7284,22.99
222,2022-11-17 17:00,13.1677,20.9178,23.9
223,2022-11-17 18:00,13.5047,20.4991,24.02
224,2022-11-17 19:00,13.7482,20.223,24.42
225,2022-11-17 20:00,15.1213,19.4365,25.41
226,2022-11-18 05:00,15.1501,18.5988,25.29
227,2022-11-18 06:00,16.5142,17.7876,24.96
228,2022-11-18 07:00,16.3783,17.5521,24.53
229,2022-11-18 08:00,21.1202,16.2621,22.22
230,2022-11-18 09:00,18.4034,20.2145,20.31
231,2022-11-18 10:00,15.5105,21.714,18.04
232,2022-11-18 11:00,14.3678,25.5519,17.32
233,2022-11-18 12:00,13.3773,26.2526,17.44
234,2022-11-18 13:00,12.7586,26.7727,18.02
235,2022-11-18 14:00,14.7299,25.0934,18.32
236,2022-11-18 15:00,16.2649,24.1087,17.76
237,2022-11-18 16:00,18.8757,22.9361,17.52
238,2022-11-18 17:00,18.4757,22.4501,16.74
239,2022-11-18 18:00,18.3309,22.3612,16.08
240,2022-11-18 19:00,18.793,21.8092,15.89
241,2022-11-18 20:00,18.4835,21.45,15.69
242,2022-11-21 05:00,16.4728,29.0654,15.96
243,2022-11-21 06:00,15.9304,28.1084,17.69
244,2022-11-21 07:00,15.5256,27.3942,18.73
245,2022-11-21 08:00,14.7354,28.493,20.37
246,2022-11-21 09:00,22.22,24.3917,21.46
247,2022-11-21 10:00,19.6287,24.7359,19.79
248,2022-11-21 11:00,17.6853,25.2041,18.29
249,2022-11-21 12:00,16.6248,23.6928,17.01
250,2022-11-21 13:00,15.7439,22.5286,16.4
251,2022-11-21 14:00,16.2285,21.001,16.28
252,2022-11-21 15:00,15.4888,20.0438,16.5
253,2022-11-21 16:00,17.8096,19.003,16.72
254,2022-11-21 17:00,17.3602,18.5235,16.25
255,2022-11-21 18:00,17.1553,18.3048,15.95
256,2022-11-21 19:00,17.1681,18.0748,15.65
257,2022-11-21 20:00,18.7519,17.5985,13.86
258,2022-11-22 05:00,17.4467,22.014,12.11
259,2022-11-22 06:00,16.9218,21.3518,10.96
260,2022-11-22 07:00,16.2843,22.6259,9.52
261,2022-11-22 08:00,21.2817,21.064,10.35
262,2022-11-22 09:00,26.2328,18.011,9.56
263,2022-11-22 10:00,23.0452,15.8225,9.64
264,2022-11-22 11:00,28.6256,14.3337,9.71
265,2022-11-22 12:00,29.012,13.1573,10.82
266,2022-11-22 13:00,28.3797,12.6648,12.59
267,2022-11-22 14:00,28.0125,11.9358,14.41
268,2022-11-22 15:00,29.7601,11.3718,17.05
269,2022-11-22 16:00,35.9253,10.2621,20.02
270,2022-11-22 17:00,35.357,10.0998,23.75
271,2022-11-22 18:00,36.0172,9.9563,27.54
272,2022-11-22 19:00,36.8516,9.6999,31.36
273,2022-11-22 20:00,37.5786,9.3717,34.7
274,2022-11-23 05:00,42.0612,8.1254,38.16
275,2022-11-23 06:00,39.4333,7.6177,41.83
276,2022-11-23 07:00,38.2824,7.3954,46.62
277,2022-11-23 08:00,38.0212,7.1493,50.13
278,2022-11-23 09:00,32.5444,17.323,53.68
279,2022-11-23 10:00,42.4278,12.6791,53.48
280,2022-11-23 11:00,41.5798,11.3091,54.65
281,2022-11-23 12:00,34.2159,22.9983,56.01
282,2022-11-23 13:00,32.0246,21.5254,54.53
283,2022-11-23 14:00,30.6093,20.0274,52.74
284,2022-11-23 15:00,32.2059,17.8628,50.26
285,2022-11-23 16:00,29.7605,17.3704,48.34
286,2022-11-23 17:00,29.2971,17.0999,46.17
287,2022-11-23 18:00,29.8811,16.8179,43.88
288,2022-11-23 19:00,30.1613,16.6268,41.59
