time,MINUS_DI
2020-12-03,18.6321
2020-12-02,19.3382
2020-12-01,20.4764
2020-11-30,22.6858
2020-11-27,25.1868
2020-11-25,26.0767
2020-11-24,27.0365
2020-11-23,26.3881
2020-11-20,20.4477
2020-11-19,21.1327
2020-11-18,19.5564
2020-11-17,18.2711
2020-11-16,18.9116
2020-11-13,19.9912
2020-11-12,19.3358
2020-11-11,20.0393
2020-11-10,21.3885
2020-11-09,19.2463
2020-11-06,21.3881
2020-11-05,21.6077
2020-11-04,23.4754
2020-11-03,25.7549
2020-11-02,27.0627
2020-10-30,27.9858
2020-10-29,23.4449
2020-10-28,26.1276
2020-10-27,21.9919
2020-10-26,23.2114
2020-10-23,22.1050
2020-10-22,22.4804
2020-10-21,20.3775
2020-10-20,21.2399
2020-10-19,22.5014
2020-10-16,18.6095
2020-10-15,19.5394
2020-10-14,17.9775
2020-10-13,19.0030
2020-10-12,20.9688
2020-10-09,24.3087
2020-10-08,25.2550
2020-10-07,26.0752
2020-10-06,27.1566
2020-10-05,26.9044
2020-10-02,28.5702
2020-10-01,24.6356
2020-09-30,25.4050
2020-09-29,26.8911
2020-09-28,27.6079
2020-09-25,28.8558
2020-09-24,30.8902
2020-09-23,30.6709
2020-09-22,29.5562
2020-09-21,31.1419
2020-09-18,29.9778
2020-09-17,28.2251
2020-09-16,24.8394
2020-09-15,24.0092
2020-09-14,25.7780
2020-09-11,27.1780
2020-09-10,25.6943
2020-09-09,24.6922
2020-09-08,26.9415
2020-09-04,30.2992
2020-09-03,20.5460
2020-09-02,12.4083
2020-09-01,7.6342
2020-08-31,8.6536
2020-08-28,9.9846
2020-08-27,10.4334
2020-08-26,8.3157
2020-08-25,8.7446
2020-08-24,7.2405
2020-08-21,8.0996
2020-08-20,9.5270
2020-08-19,10.2070
2020-08-18,10.6268
2020-08-17,11.1575
2020-08-14,11.7380
2020-08-13,10.1868
2020-08-12,10.9184
2020-08-11,11.9428
2020-08-10,10.8226
2020-08-07,11.1089
2020-08-06,12.0473
2020-08-05,13.4797
2020-08-04,13.9796
2020-08-03,14.7987
2020-07-31,16.8503
2020-07-30,22.3131
2020-07-29,24.1089
2020-07-28,25.6045
2020-07-27,26.1160
2020-07-24,27.9284
2020-07-23,22.2630
2020-07-22,10.4196
2020-07-21,10.4298
2020-07-20,11.3158
2020-07-17,12.2556
2020-07-16,12.5700
2020-07-15,11.4138
2020-07-14,12.4483
2020-07-13,9.1828
2020-07-10,10.7836
2020-07-09,11.2791
2020-07-08,11.9363
2020-07-07,12.8684
2020-07-06,13.5828
2020-07-02,14.9945
2020-07-01,15.8921
2020-06-30,16.3512
2020-06-29,17.1486
2020-06-26,17.2543
2020-06-25,15.2001
2020-06-24,15.3498
2020-06-23,13.5202
2020-06-22,15.1165
2020-06-19,16.4138
2020-06-18,14.4309
2020-06-17,13.3366
2020-06-16,13.8170
2020-06-15,15.0061
2020-06-12,15.2903
2020-06-11,16.0331
2020-06-10,8.2838
2020-06-09,9.1951
2020-06-08,10.5555
2020-06-05,11.2705
2020-06-04,12.4459
2020-06-03,11.4543
2020-06-02,11.9208
2020-06-01,12.4660
2020-05-29,13.1001
2020-05-28,13.6888
2020-05-27,14.7134
2020-05-26,12.2937
2020-05-22,13.1811
2020-05-21,13.1734
2020-05-20,13.7477
2020-05-19,14.4934
2020-05-18,15.1524
2020-05-15,16.2468
2020-05-14,16.4077
2020-05-13,16.1433
2020-05-12,11.4226
2020-05-11,12.2587
2020-05-08,13.2660
2020-05-07,14.0776
2020-05-06,14.5837
2020-05-05,15.2194
2020-05-04,16.1200
2020-05-01,16.9980
2020-04-30,18.6840
2020-04-29,19.6184
2020-04-28,21.2260
2020-04-27,21.1316
2020-04-24,21.8044
2020-04-23,22.9860
2020-04-22,24.0284
2020-04-21,25.5168
2020-04-20,20.0549
2020-04-17,20.7956
2020-04-16,18.7013
2020-04-15,19.3503
2020-04-14,20.0598
2020-04-13,21.7934
2020-04-09,22.7512
2020-04-08,23.4030
2020-04-07,24.3611
2020-04-06,25.9384
2020-04-03,28.9079
2020-04-02,29.8935
2020-04-01,30.0091
2020-03-31,25.9481
2020-03-30,27.2433
2020-03-27,28.2131
2020-03-26,29.6479
2020-03-25,31.3589
2020-03-24,33.2476
2020-03-23,36.6764
2020-03-20,32.5815
2020-03-19,29.4769
2020-03-18,30.8040
2020-03-17,32.3624
2020-03-16,34.3928
2020-03-13,34.4455
2020-03-12,40.1567
2020-03-11,32.9566
2020-03-10,35.4435
2020-03-09,39.6176
2020-03-06,34.6482
2020-03-05,30.8146
2020-03-04,31.9157
2020-03-03,34.7392
2020-03-02,38.8663
2020-02-28,46.8381
2020-02-27,41.8403
2020-02-26,37.2442
2020-02-25,41.0002
2020-02-24,44.4476
2020-02-21,32.4969
2020-02-20,27.3106
2020-02-19,27.2745
2020-02-18,29.0088
2020-02-14,22.7699
