time,PLUS_DI
2021-03-10,11.2503
2021-03-09,11.6024
2021-03-08,10.8677
2021-03-05,11.9315
2021-03-04,12.9150
2021-03-03,14.1507
2021-03-02,15.2002
2021-03-01,14.7695
2021-02-26,10.5673
2021-02-25,11.3859
2021-02-24,12.7974
2021-02-23,13.7696
2021-02-22,16.4253
2021-02-19,18.0878
2021-02-18,17.2387
2021-02-17,18.5999
2021-02-16,20.2066
2021-02-12,21.7144
2021-02-11,22.6084
2021-02-10,23.9117
2021-02-09,25.2477
2021-02-08,24.4016
2021-02-05,25.4065
2021-02-04,25.7360
2021-02-03,24.3247
2021-02-02,25.2928
2021-02-01,24.6155
2021-01-29,26.5663
2021-01-28,29.9769
2021-01-27,33.0460
2021-01-26,35.4950
2021-01-25,37.4354
2021-01-22,33.2880
2021-01-21,36.2550
2021-01-20,26.2740
2021-01-19,20.3202
2021-01-15,21.1301
2021-01-14,22.6560
2021-01-13,23.7630
2021-01-12,21.4863
2021-01-11,22.7759
2021-01-08,24.4880
2021-01-07,23.6372
2021-01-06,24.9283
2021-01-05,27.4515
2021-01-04,29.4117
2020-12-31,34.0907
2020-12-30,36.4650
2020-12-29,38.6063
2020-12-28,39.2293
2020-12-24,34.9033
2020-12-23,34.5253
2020-12-22,35.8440
2020-12-21,26.2238
2020-12-18,29.5269
2020-12-17,31.8077
2020-12-16,30.1811
2020-12-15,30.3670
2020-12-14,23.2959
2020-12-11,22.8662
2020-12-10,24.4232
2020-12-09,26.7634
2020-12-08,30.3574
2020-12-07,30.7905
2020-12-04,28.1994
2020-12-03,29.2022
2020-12-02,29.3193
2020-12-01,31.0449
2020-11-30,28.2925
2020-11-27,22.6523
2020-11-25,21.6619
2020-11-24,20.3625
2020-11-23,21.9075
2020-11-20,23.9071
2020-11-19,24.7080
2020-11-18,25.9344
2020-11-17,26.9387
2020-11-16,27.8830
2020-11-13,26.8285
2020-11-12,27.7609
2020-11-11,27.1003
2020-11-10,25.1721
2020-11-09,26.7533
2020-11-06,24.5036
2020-11-05,25.8861
2020-11-04,20.6646
2020-11-03,14.9406
2020-11-02,14.2090
2020-10-30,15.0743
2020-10-29,17.2851
2020-10-28,16.2675
2020-10-27,18.1150
2020-10-26,17.6422
2020-10-23,18.9490
2020-10-22,19.7910
2020-10-21,21.1151
2020-10-20,22.0088
2020-10-19,23.3735
2020-10-16,25.4557
2020-10-15,26.0926
2020-10-14,27.5147
2020-10-13,29.1650
2020-10-12,31.8036
2020-10-09,20.9996
2020-10-08,20.6942
2020-10-07,19.8410
2020-10-06,20.6639
2020-10-05,22.1830
2020-10-02,21.3732
2020-10-01,23.0410
2020-09-30,23.0084
2020-09-29,21.2206
2020-09-28,21.7863
2020-09-25,18.4888
2020-09-24,16.5554
2020-09-23,17.8410
2020-09-22,19.2529
2020-09-21,16.4143
2020-09-18,18.1466
2020-09-17,19.4333
2020-09-16,20.4125
2020-09-15,21.5570
2020-09-14,19.0530
2020-09-11,19.1204
2020-09-10,20.4959
2020-09-09,22.8286
2020-09-08,24.6919
2020-09-04,27.7693
2020-09-03,33.8256
2020-09-02,40.8679
2020-09-01,50.7513
2020-08-31,48.7188
2020-08-28,44.8922
2020-08-27,46.9100
2020-08-26,51.0859
2020-08-25,49.4059
2020-08-24,52.6708
2020-08-21,49.3350
2020-08-20,40.7196
2020-08-19,40.3570
2020-08-18,39.0285
2020-08-17,40.9774
2020-08-14,40.4468
2020-08-13,42.3382
2020-08-12,38.8243
2020-08-11,40.5603
2020-08-10,44.1296
2020-08-07,48.2393
2020-08-06,52.3141
2020-08-05,48.1773
2020-08-04,49.9643
2020-08-03,52.8918
2020-07-31,46.7607
2020-07-30,29.8416
2020-07-29,28.8475
2020-07-28,28.5028
2020-07-27,29.8620
2020-07-24,26.0702
2020-07-23,29.2149
2020-07-22,34.5375
2020-07-21,36.1317
2020-07-20,36.6602
2020-07-17,35.0965
2020-07-16,36.6111
2020-07-15,38.7738
2020-07-14,35.7388
2020-07-13,39.8467
2020-07-10,32.0418
2020-07-09,33.5142
2020-07-08,32.1287
2020-07-07,32.0849
2020-07-06,31.3987
2020-07-02,29.9330
2020-07-01,28.9991
2020-06-30,28.6813
2020-06-29,26.9759
2020-06-26,29.4012
2020-06-25,32.4611
2020-06-24,34.4735
2020-06-23,37.4538
2020-06-22,30.5846
2020-06-19,30.6542
2020-06-18,33.8107
2020-06-17,35.0533
2020-06-16,34.4772
2020-06-15,31.1057
2020-06-12,34.6594
2020-06-11,38.9421
2020-06-10,45.6357
2020-06-09,41.3081
2020-06-08,34.3543
2020-06-05,34.6860
2020-06-04,31.5238
2020-06-03,33.1727
2020-06-02,31.6413
2020-06-01,31.9831
2020-05-29,32.4225
2020-05-28,33.8795
2020-05-27,31.8822
2020-05-26,33.5607
2020-05-22,31.3108
2020-05-21,32.3994
2020-05-20,32.6222
2020-05-19,33.5414
2020-05-18,33.3995
2020-05-15,28.7453
2020-05-14,30.9485
2020-05-13,33.0296
2020-05-12,36.5496
2020-05-11,37.0240
2020-05-08,34.4540
2020-05-07,31.6217
2020-05-06,31.2302
2020-05-05,30.8725
2020-05-04,27.1819
2020-05-01,28.6624
2020-04-30,28.1338
2020-04-29,25.9664
2020-04-28,25.2569
2020-04-27,26.6521
2020-04-24,26.4394
2020-04-23,27.0165
2020-04-22,25.7039
2020-04-21,26.8736
2020-04-20,28.9381
2020-04-17,30.0159
2020-04-16,31.8860
2020-04-15,31.8832
2020-04-14,33.0522
2020-04-13,27.5258
2020-04-09,26.7084
2020-04-08,26.0332
2020-04-07,27.0990
2020-04-06,24.4743
2020-04-03,18.0911
2020-04-02,18.4292
2020-04-01,19.1733
2020-03-31,20.5920
2020-03-30,18.3033
2020-03-27,18.9549
2020-03-26,19.9189
2020-03-25,20.8798
2020-03-24,17.5782
2020-03-23,10.9045
2020-03-20,11.7037
2020-03-19,12.9686
2020-03-18,12.3026
2020-03-17,13.1483
2020-03-16,14.2591
2020-03-13,16.8758
2020-03-12,14.4837
2020-03-11,16.7107
2020-03-10,17.9716
2020-03-09,15.2367
2020-03-06,17.7260
2020-03-05,19.0220
2020-03-04,20.3618
2020-03-03,22.1631
2020-03-02,23.1251
2020-02-28,11.0461
2020-02-27,12.9876
2020-02-26,15.2046
2020-02-25,16.7380
2020-02-24,19.3492
2020-02-21,24.5054
2020-02-20,27.3302
2020-02-19,29.3647
2020-02-18,25.7295
2020-02-14,28.8968
2020-02-13,29.9325
2020-02-12,31.2101
2020-02-11,30.1546
2020-02-10,29.2941
2020-02-07,31.7855
2020-02-06,34.0294
2020-02-05,35.3447
2020-02-04,32.1414
2020-02-03,29.2590
2020-01-31,33.0645
2020-01-30,39.6915
2020-01-29,42.5316
2020-01-28,35.5983
2020-01-27,30.9468
2020-01-24,37.6304
2020-01-23,35.0409
2020-01-22,37.2525
2020-01-21,37.7328
2020-01-17,39.0521
2020-01-16,36.6741
2020-01-15,38.7570
2020-01-14,42.2307
2020-01-13,44.9246
2020-01-10,42.7952
2020-01-09,42.2589
2020-01-08,37.5874
2020-01-07,36.2541
2020-01-06,36.7418
